Warehouse,Part_No,Total_Demand,Avg_Demand,Std_Demand,CV,Non_Zero_Months,Intermittency_Rate,Demand_Class,Safety_Stock,Reorder_Point,Target_Stock_Level,Inventory_Coverage,Service_Level_Achievement,Inventory_Risk
1153,MC113107,2581.0,38.52,14.5,0.38,67,0.0,Fast Moving,23.924999999999997,62.445,100.965,2.621105919003115,100.0,Low Risk
1153,MC113108,210.0,3.13,2.57,0.82,57,0.15,Fast Moving,4.2405,7.3705,10.500499999999999,3.3547923322683704,100.0,Low Risk
1153,MC113110,3949.0,58.94,23.91,0.41,66,0.01,Fast Moving,39.451499999999996,98.3915,157.3315,2.669350186630472,100.0,Low Risk
1153,MC115000,19.0,0.28,1.16,4.08,6,0.91,Slow Moving,1.9139999999999997,2.194,2.474,8.835714285714285,100.0,High Risk
1153,MC115001,20.0,0.3,0.73,2.46,12,0.82,Slow Moving,1.2045,1.5045,1.8045,6.015000000000001,100.0,High Risk
1153,MC116315,165.0,2.46,7.7,3.13,11,0.84,Slow Moving,12.705,15.165,17.625,7.164634146341464,100.0,High Risk
1153,MC130112,10.0,0.15,0.47,3.12,8,0.88,Slow Moving,0.7755,0.9255,1.0755,7.17,100.0,High Risk
1153,MC130113,13.0,0.19,0.53,2.71,10,0.85,Slow Moving,0.8744999999999999,1.0645,1.2545,6.602631578947368,100.0,High Risk
1153,MC130758,9665.0,144.25,87.25,0.6,67,0.0,Fast Moving,143.9625,288.2125,432.4625,2.998006932409012,100.0,Low Risk
1153,MC130759,15419.0,230.13,128.69,0.56,67,0.0,Fast Moving,212.33849999999998,442.46849999999995,672.5985,2.9226893494981097,100.0,Low Risk
1153,MC131148,1260.0,18.81,14.17,0.75,65,0.03,Fast Moving,23.380499999999998,42.1905,61.0005,3.2429824561403513,100.0,Low Risk
1153,MC131152,1058.0,15.79,9.44,0.6,67,0.0,Fast Moving,15.575999999999999,31.366,47.156,2.986447118429386,100.0,Low Risk
1153,MC131172,15824.0,236.18,78.21,0.33,67,0.0,Fast Moving,129.04649999999998,365.2265,601.4065,2.546390464899653,100.0,Low Risk
1153,MC131173,22218.0,331.61,102.9,0.31,67,0.0,Fast Moving,169.785,501.395,833.005,2.5120020506016103,100.0,Low Risk
1153,MC131179,71529.0,1067.6,468.96,0.44,67,0.0,Fast Moving,773.7839999999999,1841.3839999999998,2908.9839999999995,2.7247883102285497,100.0,Low Risk
1153,MC131185,9622.0,143.61,80.75,0.56,67,0.0,Fast Moving,133.23749999999998,276.84749999999997,420.4575,2.9277731355755168,100.0,Low Risk
1153,MC131424,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,0.0,0.0,0.0,100.0,Dead Inventory
1153,MC131434,1.0,0.01,0.12,8.12,1,0.99,Intermittent,0.19799999999999998,0.208,0.218,21.8,100.0,High Risk
1153,MC133118,115.0,1.72,1.72,1.0,46,0.31,Fast Moving,2.8379999999999996,4.558,6.278,3.65,100.0,Low Risk
1153,MC133247,557.0,8.31,15.79,1.9,40,0.4,Fast Moving,26.053499999999996,34.363499999999995,42.6735,5.135198555956678,100.0,Medium Risk
1153,MC133248,19469.0,290.58,103.73,0.36,67,0.0,Fast Moving,171.15449999999998,461.73449999999997,752.3145,2.5890099112120586,100.0,Low Risk
1153,MC133249,6.0,0.09,0.62,6.88,2,0.97,Intermittent,1.023,1.113,1.203,13.366666666666667,100.0,High Risk
1153,MC133252,218.0,3.25,8.4,2.58,12,0.82,Slow Moving,13.86,17.11,20.36,6.264615384615384,100.0,High Risk
1153,MC133254,15029.0,224.31,88.92,0.4,67,0.0,Fast Moving,146.718,371.028,595.338,2.654085863314163,100.0,Low Risk
1153,MC133256,5460.0,81.49,32.47,0.4,67,0.0,Fast Moving,53.5755,135.0655,216.5555,2.657448766719843,100.0,Low Risk
1153,MC133258,4368.0,65.19,27.03,0.41,67,0.0,Fast Moving,44.5995,109.7895,174.9795,2.6841463414634146,100.0,Low Risk
1153,MC133260,10143.0,151.39,66.19,0.44,67,0.0,Fast Moving,109.2135,260.6035,411.9935,2.7214049805139044,100.0,Low Risk
1153,MC133262,10831.0,161.66,66.02,0.41,67,0.0,Fast Moving,108.93299999999999,270.59299999999996,432.25299999999993,2.6738401583570455,100.0,Low Risk
1153,MC133279,10271.0,153.3,64.85,0.42,67,0.0,Fast Moving,107.00249999999998,260.3025,413.6025,2.6979941291585128,100.0,Low Risk
1153,MC133280,9048.0,135.04,57.85,0.43,67,0.0,Fast Moving,95.4525,230.4925,365.5325,2.706846119668247,100.0,Low Risk
1153,MC133297,10522.0,157.04,57.03,0.36,67,0.0,Fast Moving,94.09949999999999,251.1395,408.17949999999996,2.599207208354559,100.0,Low Risk
1153,MC133298,2538.0,37.88,17.4,0.46,66,0.01,Fast Moving,28.709999999999997,66.59,104.47,2.75791974656811,100.0,Low Risk
1153,MC133299,3800.0,56.72,37.79,0.67,60,0.1,Fast Moving,62.3535,119.0735,175.7935,3.0993212270803947,100.0,Low Risk
1153,MC133342,8337.0,124.43,57.22,0.46,67,0.0,Fast Moving,94.413,218.84300000000002,343.273,2.758763963674355,100.0,Low Risk
1153,MC133412,3.0,0.04,0.27,6.02,2,0.97,Intermittent,0.4455,0.4855,0.5255,13.1375,100.0,High Risk
1153,MC134203,402.0,6.0,4.67,0.78,59,0.12,Fast Moving,7.7055,13.7055,19.7055,3.28425,100.0,Low Risk
1153,MC134206,1968.0,29.37,15.84,0.54,67,0.0,Fast Moving,26.136,55.506,84.876,2.8898876404494382,100.0,Low Risk
1153,MC134207,1996.0,29.79,15.82,0.53,67,0.0,Fast Moving,26.102999999999998,55.893,85.68299999999999,2.876233635448137,100.0,Low Risk
1153,MC134212,1879.0,28.04,16.8,0.6,67,0.0,Fast Moving,27.72,55.76,83.8,2.9885877318116973,100.0,Low Risk
1153,MC137416,2.0,0.03,0.24,8.12,1,0.99,Intermittent,0.39599999999999996,0.42599999999999993,0.45599999999999996,15.2,100.0,High Risk
1153,MC137650,39.0,0.58,0.78,1.33,29,0.57,Fast Moving,1.287,1.867,2.447,4.218965517241379,100.0,Medium Risk
1153,MC137651,37.0,0.55,0.74,1.34,28,0.58,Fast Moving,1.2209999999999999,1.771,2.3209999999999997,4.219999999999999,100.0,Medium Risk
1153,MC137653,41.0,0.61,0.77,1.26,32,0.52,Fast Moving,1.2705,1.8805,2.4905,4.082786885245902,100.0,Medium Risk
1153,MC912285,10051.0,150.01,77.28,0.52,65,0.03,Fast Moving,127.512,277.522,427.532,2.8500233317778814,100.0,Low Risk
1153,MC912550,40.0,0.6,3.4,5.7,2,0.97,Intermittent,5.609999999999999,6.209999999999999,6.809999999999999,11.349999999999998,100.0,High Risk
1153,MC913199,49.0,0.73,1.94,2.65,20,0.7,Slow Moving,3.2009999999999996,3.9309999999999996,4.661,6.384931506849314,100.0,High Risk
1153,MC997667PR,9.0,0.13,0.38,2.85,8,0.88,Slow Moving,0.627,0.757,0.887,6.823076923076923,100.0,High Risk
1153,MC997668PR,8.0,0.12,0.32,2.72,8,0.88,Slow Moving,0.528,0.648,0.768,6.4,100.0,High Risk
1153,MD008784,44010.0,656.87,190.71,0.29,67,0.0,Fast Moving,314.6715,971.5415,1628.4115000000002,2.4790468433632227,100.0,Low Risk
1153,MD050317,258.0,3.85,17.06,4.43,10,0.85,Slow Moving,28.148999999999997,31.999,35.849,9.31142857142857,100.0,High Risk
1153,MD103148,250.0,3.73,7.89,2.11,17,0.75,Slow Moving,13.0185,16.7485,20.4785,5.490214477211796,100.0,High Risk
1153,ME011012,140.0,2.09,5.87,2.81,9,0.87,Slow Moving,9.6855,11.7755,13.865499999999999,6.63421052631579,100.0,High Risk
1153,ME011227,76808.0,1146.39,554.72,0.48,67,0.0,Fast Moving,915.288,2061.678,3208.068,2.7984089184309004,100.0,Low Risk
1153,ME011261,4120.0,61.49,78.36,1.27,53,0.21,Fast Moving,129.29399999999998,190.784,252.274,4.102683363148479,100.0,Medium Risk
1153,ME011268,11656.0,173.97,236.23,1.36,63,0.06,Fast Moving,389.7795,563.7495,737.7195,4.240498361786515,100.0,Medium Risk
1153,ME011281,1080.0,16.12,22.98,1.43,31,0.54,Fast Moving,37.917,54.037000000000006,70.15700000000001,4.352171215880894,100.0,Medium Risk
1153,ME011282,48980.0,731.04,179.46,0.25,67,0.0,Fast Moving,296.109,1027.149,1758.1889999999999,2.405051707156927,100.0,Low Risk
1153,ME011292,2720.0,40.6,36.3,0.89,66,0.01,Fast Moving,59.89499999999999,100.49499999999999,141.095,3.475246305418719,100.0,Low Risk
1153,ME011590,938.0,14.0,9.21,0.66,67,0.0,Fast Moving,15.1965,29.1965,43.1965,3.0854642857142855,100.0,Low Risk
1153,ME011591,851.0,12.7,9.1,0.72,67,0.0,Fast Moving,15.014999999999999,27.714999999999996,40.41499999999999,3.182283464566929,100.0,Low Risk
1153,ME011593,25.0,0.37,0.83,2.21,16,0.76,Slow Moving,1.3695,1.7395,2.1095,5.701351351351351,100.0,High Risk
1153,ME011594,161.0,2.4,16.71,6.96,14,0.79,Slow Moving,27.5715,29.9715,32.3715,13.488125,100.0,High Risk
1153,ME011598,1516.0,22.63,10.92,0.48,67,0.0,Fast Moving,18.018,40.647999999999996,63.27799999999999,2.796199734865223,100.0,Low Risk
1153,ME011625,892.0,13.31,20.98,1.58,24,0.64,Fast Moving,34.617,47.927,61.237,4.600826446280991,100.0,Medium Risk
1153,ME011626,39940.0,596.12,180.53,0.3,67,0.0,Fast Moving,297.8745,893.9945,1490.1145000000001,2.4996888210427435,100.0,Low Risk
1153,ME011642,11929.0,178.04,66.96,0.38,67,0.0,Fast Moving,110.48399999999998,288.524,466.56399999999996,2.6205571781622106,100.0,Low Risk
1153,ME011660,48376.0,722.03,233.5,0.32,67,0.0,Fast Moving,385.275,1107.3049999999998,1829.3349999999998,2.533599711923327,100.0,Low Risk
1153,ME011707,100.0,1.49,3.3,2.21,27,0.6,Fast Moving,5.444999999999999,6.935,8.424999999999999,5.654362416107382,100.0,High Risk
1153,ME011763,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,0.0,0.0,0.0,100.0,Dead Inventory
1153,ME011764,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,0.0,0.0,0.0,100.0,Dead Inventory
1153,ME011770,3745.0,55.9,17.98,0.32,67,0.0,Fast Moving,29.666999999999998,85.567,141.46699999999998,2.530715563506261,100.0,Low Risk
1153,ME011801,766.0,11.43,5.87,0.51,66,0.01,Fast Moving,9.6855,21.115499999999997,32.5455,2.8473753280839893,100.0,Low Risk
1153,ME011802,436.0,6.51,3.29,0.51,66,0.01,Fast Moving,5.4285,11.9385,18.4485,2.8338709677419356,100.0,Low Risk
1153,ME011832,79187.0,1181.9,581.79,0.49,67,0.0,Fast Moving,959.9534999999998,2141.8535,3323.7535000000003,2.8122121160842712,100.0,Low Risk
1153,ME011835,368.0,5.49,12.32,2.24,57,0.15,Fast Moving,20.328,25.817999999999998,31.308,5.702732240437158,100.0,High Risk
1153,ME011934,47059.0,702.37,230.18,0.33,67,0.0,Fast Moving,379.79699999999997,1082.167,1784.5369999999998,2.540736364024659,100.0,Low Risk
1153,ME012021,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,0.0,0.0,0.0,100.0,Dead Inventory
1153,ME012070,119.0,1.78,1.91,1.07,43,0.36,Fast Moving,3.1514999999999995,4.9315,6.7115,3.7705056179775283,100.0,Medium Risk
1153,ME012232,60.0,0.9,3.34,3.73,5,0.93,Intermittent,5.510999999999999,6.411,7.311,8.123333333333333,100.0,High Risk
1153,ME012255,69.0,1.03,2.79,2.71,11,0.84,Slow Moving,4.6034999999999995,5.6335,6.6635,6.4694174757281555,100.0,High Risk
1153,ME012321,7783.0,116.16,52.87,0.46,67,0.0,Fast Moving,87.23549999999999,203.39549999999997,319.55549999999994,2.7509943181818177,100.0,Low Risk
1153,ME012325,345.0,5.15,3.91,0.76,63,0.06,Fast Moving,6.4515,11.601500000000001,16.7515,3.2527184466019414,100.0,Low Risk
1153,ME012509,2333.0,34.82,13.34,0.38,67,0.0,Fast Moving,22.011,56.831,91.65100000000001,2.6321367030442278,100.0,Low Risk
1153,ME012729,4.0,0.06,0.29,4.91,3,0.96,Intermittent,0.4784999999999999,0.5385,0.5985,9.975000000000001,100.0,High Risk
1153,ME012732,2.0,0.03,0.17,5.7,2,0.97,Intermittent,0.2805,0.3105,0.3405,11.350000000000001,100.0,High Risk
1153,ME012752,1312.0,19.58,23.46,1.2,67,0.0,Fast Moving,38.708999999999996,58.288999999999994,77.869,3.976966292134832,100.0,Medium Risk
1153,ME013031,34340.0,512.54,186.01,0.36,67,0.0,Fast Moving,306.9165,819.4565,1331.9965,2.5988147266554806,100.0,Low Risk
1153,ME013188,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,0.0,0.0,0.0,100.0,Dead Inventory
1153,ME013229,48.0,0.72,1.14,1.6,26,0.61,Fast Moving,1.8809999999999998,2.601,3.3209999999999997,4.6125,100.0,Medium Risk
1153,ME013231,631.0,9.42,5.02,0.53,65,0.03,Fast Moving,8.283,17.703,27.122999999999998,2.8792993630573247,100.0,Low Risk
1153,ME013384,26033.0,388.55,160.08,0.41,67,0.0,Fast Moving,264.132,652.682,1041.232,2.679788958949942,100.0,Low Risk
1153,ME013536,125544.0,1873.79,519.84,0.28,67,0.0,Fast Moving,857.736,2731.526,4605.316,2.4577546043046445,100.0,Low Risk
1153,ME013650,3.0,0.04,0.21,4.62,3,0.96,Intermittent,0.3465,0.38649999999999995,0.42649999999999993,10.662499999999998,100.0,High Risk
1153,ME014057,8574.0,127.97,39.27,0.31,67,0.0,Fast Moving,64.7955,192.7655,320.7355,2.506333515667735,100.0,Low Risk
1153,ME014456,40.0,0.6,3.4,5.7,2,0.97,Intermittent,5.609999999999999,6.209999999999999,6.809999999999999,11.349999999999998,100.0,High Risk
1153,ME014489,18.0,0.27,0.64,2.37,12,0.82,Slow Moving,1.056,1.326,1.596,5.911111111111111,100.0,High Risk
1153,ME014532,2786.0,41.58,47.0,1.13,49,0.27,Fast Moving,77.55,119.13,160.70999999999998,3.8650793650793647,100.0,Medium Risk
1153,ME014715,210.0,3.13,6.96,2.22,14,0.79,Slow Moving,11.484,14.614,17.744,5.669009584664537,100.0,High Risk
1153,ME014717,6.0,0.09,0.38,4.2,4,0.94,Intermittent,0.627,0.717,0.8069999999999999,8.966666666666667,100.0,High Risk
1153,ME014757,3635.0,54.25,17.59,0.32,67,0.0,Fast Moving,29.0235,83.2735,137.5235,2.534995391705069,100.0,Low Risk
1153,ME014776,9730.0,145.22,37.07,0.26,67,0.0,Fast Moving,61.165499999999994,206.38549999999998,351.6055,2.4211919845751275,100.0,Low Risk
1153,ME014777,9155.0,136.64,40.74,0.3,67,0.0,Fast Moving,67.221,203.861,340.501,2.491956967213115,100.0,Low Risk
1153,ME014910,26814.0,400.21,108.28,0.27,67,0.0,Fast Moving,178.662,578.872,979.0819999999999,2.446420629169686,100.0,Low Risk
1153,ME014911,102.0,1.52,1.73,1.14,41,0.39,Fast Moving,2.8545,4.374499999999999,5.894499999999999,3.8779605263157886,100.0,Medium Risk
1153,ME015402,4405.0,65.75,18.39,0.28,67,0.0,Fast Moving,30.3435,96.0935,161.8435,2.4614980988593156,100.0,Low Risk
1153,ME015412,20.0,0.3,2.43,8.12,1,0.99,Intermittent,4.0095,4.3095,4.6095,15.365,100.0,High Risk
1153,ME015420,13220.0,197.31,74.8,0.38,67,0.0,Fast Moving,123.41999999999999,320.73,518.04,2.62551315189296,100.0,Low Risk
1153,ME015421,21030.0,313.88,126.34,0.4,67,0.0,Fast Moving,208.46099999999998,522.341,836.221,2.6641423473939088,100.0,Low Risk
1153,ME015431,6724.0,100.36,37.24,0.37,67,0.0,Fast Moving,61.446,161.80599999999998,262.166,2.61225587883619,100.0,Low Risk
1153,ME015467,1480.0,22.09,19.49,0.88,67,0.0,Fast Moving,32.1585,54.24849999999999,76.3385,3.455794477138977,100.0,Low Risk
1153,ME015482,19.0,0.28,0.75,2.64,11,0.84,Slow Moving,1.2374999999999998,1.5174999999999998,1.7974999999999999,6.419642857142856,100.0,High Risk
1153,ME015751,513.0,7.66,6.74,0.88,65,0.03,Fast Moving,11.121,18.781,26.441,3.4518276762402085,100.0,Low Risk
1153,ME015754,1231.0,18.37,12.49,0.68,65,0.03,Fast Moving,20.6085,38.9785,57.3485,3.1218562874251496,100.0,Low Risk
1153,ME016539,12401.0,185.09,210.0,1.13,62,0.07,Fast Moving,346.5,531.59,716.6800000000001,3.872062239991356,100.0,Medium Risk
1153,ME016548,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,0.0,0.0,0.0,100.0,Dead Inventory
1153,ME016611,25.0,0.37,0.88,2.35,12,0.82,Slow Moving,1.452,1.822,2.192,5.924324324324325,100.0,High Risk
1153,ME016835,17.0,0.25,0.63,2.49,11,0.84,Slow Moving,1.0394999999999999,1.2894999999999999,1.5394999999999999,6.1579999999999995,100.0,High Risk
1153,ME016864,11769.0,175.66,54.17,0.31,67,0.0,Fast Moving,89.3805,265.0405,440.70050000000003,2.508826710691108,100.0,Low Risk
1153,ME020244,96919.0,1446.55,411.45,0.28,67,0.0,Fast Moving,678.8924999999999,2125.4425,3571.9925000000003,2.469318378210225,100.0,Low Risk
1153,ME020359,39.0,0.58,1.17,2.02,19,0.72,Slow Moving,1.9304999999999999,2.5105,3.0905,5.328448275862069,100.0,High Risk
1153,ME023570,80.0,1.19,4.28,3.58,11,0.84,Slow Moving,7.062,8.252,9.442,7.934453781512605,100.0,High Risk
1153,ME029101,14930.0,222.84,321.23,1.44,58,0.13,Fast Moving,530.0295,752.8695,975.7095,4.378520463112547,100.0,Medium Risk
1153,ME029102,11916.0,177.85,283.26,1.59,57,0.15,Fast Moving,467.37899999999996,645.2289999999999,823.079,4.627939274669665,100.0,Medium Risk
1153,ME029226,814.0,12.15,6.74,0.56,67,0.0,Fast Moving,11.121,23.271,35.421,2.9153086419753085,100.0,Low Risk
1153,ME031087,950.0,14.18,19.17,1.35,28,0.58,Fast Moving,31.6305,45.810500000000005,59.990500000000004,4.230641748942173,100.0,Medium Risk
1153,ME031886,6240.0,93.13,109.91,1.18,59,0.12,Fast Moving,181.3515,274.4815,367.6115,3.9472941050144956,100.0,Medium Risk
1153,ME031887,1079.0,16.1,46.42,2.88,56,0.16,Fast Moving,76.593,92.69300000000001,108.793,6.7573291925465835,100.0,High Risk
1153,ME031888,5100.0,76.12,79.89,1.05,63,0.06,Fast Moving,131.8185,207.9385,284.0585,3.7317196531791903,100.0,Medium Risk
1153,ME031889,1288.0,19.22,45.6,2.37,65,0.03,Fast Moving,75.24,94.46,113.67999999999999,5.914672216441207,100.0,High Risk
1153,ME068635,180.0,2.69,5.88,2.19,14,0.79,Slow Moving,9.702,12.392,15.081999999999999,5.606691449814126,100.0,High Risk
1153,ME074696,222928.0,3327.28,1067.09,0.32,67,0.0,Fast Moving,1760.6984999999997,5087.9785,8415.2585,2.5291705236709863,100.0,Low Risk
1153,ME082518,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,0.0,0.0,0.0,100.0,Dead Inventory
1153,ME500076,88.0,1.31,10.67,8.12,1,0.99,Intermittent,17.6055,18.915499999999998,20.225499999999997,15.439312977099233,100.0,High Risk
1153,ME500850,4089.0,61.03,29.32,0.48,67,0.0,Fast Moving,48.378,109.408,170.438,2.792692118630182,100.0,Low Risk
1153,ME580232,91.0,1.36,3.27,2.41,12,0.82,Slow Moving,5.395499999999999,6.7555,8.115499999999999,5.9672794117647046,100.0,High Risk
1153,ME580281,370.0,5.52,4.87,0.88,63,0.06,Fast Moving,8.035499999999999,13.555499999999999,19.075499999999998,3.4557065217391303,100.0,Low Risk
1153,ME580287,76.0,1.13,1.31,1.16,41,0.39,Fast Moving,2.1614999999999998,3.2914999999999996,4.4215,3.91283185840708,100.0,Medium Risk
1153,ME580789,270.0,4.03,7.14,1.77,20,0.7,Slow Moving,11.780999999999999,15.811,19.841,4.923325062034739,100.0,Medium Risk
1153,ME580791,3040.0,45.37,51.58,1.14,56,0.16,Fast Moving,85.107,130.477,175.847,3.8758430681066787,100.0,Medium Risk
1153,ME580792,5833.0,87.06,30.93,0.36,67,0.0,Fast Moving,51.034499999999994,138.09449999999998,225.15449999999998,2.5861991729841485,100.0,Low Risk
1153,ME600078,41.0,0.61,0.93,1.52,25,0.63,Fast Moving,1.5345,2.1445,2.7544999999999997,4.515573770491803,100.0,Medium Risk
1153,ME600081,1281.0,19.12,8.06,0.42,67,0.0,Fast Moving,13.299,32.419,51.539,2.6955543933054393,100.0,Low Risk
1153,ME600083,7794.0,116.33,30.98,0.27,67,0.0,Fast Moving,51.117,167.447,283.777,2.4394137367832887,100.0,Low Risk
1153,ME600127,13123.0,195.87,81.6,0.42,67,0.0,Fast Moving,134.64,330.51,526.38,2.6873947005667023,100.0,Low Risk
1153,ME600129,11144.0,166.33,74.75,0.45,67,0.0,Fast Moving,123.33749999999999,289.6675,455.99750000000006,2.7415228762099444,100.0,Low Risk
1153,ME600136,5725.0,85.45,88.14,1.03,63,0.06,Fast Moving,145.43099999999998,230.88099999999997,316.33099999999996,3.701942656524283,100.0,Medium Risk
1153,ME600195,350.0,5.22,7.98,1.53,24,0.64,Fast Moving,13.167,18.387,23.607,4.522413793103448,100.0,Medium Risk
1153,ME600343,44043.0,657.36,288.95,0.44,67,0.0,Fast Moving,476.7674999999999,1134.1275,1791.4875000000002,2.725276104417671,100.0,Low Risk
1153,ME600360,119.0,1.78,2.46,1.39,36,0.46,Fast Moving,4.059,5.839,7.619000000000001,4.2803370786516854,100.0,Medium Risk
1153,ME600387,468.0,6.99,4.92,0.7,63,0.06,Fast Moving,8.118,15.108,22.098,3.1613733905579395,100.0,Low Risk
1153,ME600388,879.0,13.12,8.42,0.64,65,0.03,Fast Moving,13.892999999999999,27.012999999999998,40.132999999999996,3.058917682926829,100.0,Low Risk
1153,ME600455,710.0,10.6,15.15,1.43,37,0.45,Fast Moving,24.9975,35.5975,46.1975,4.358254716981132,100.0,Medium Risk
1153,ME600560,4475.0,66.79,81.88,1.23,63,0.06,Fast Moving,135.10199999999998,201.892,268.682,4.0227878424913905,100.0,Medium Risk
1153,ME600631,7858.0,117.28,148.31,1.26,66,0.01,Fast Moving,244.7115,361.9915,479.27149999999995,4.086557810368348,100.0,Medium Risk
1153,ME600632,830.0,12.39,17.71,1.43,32,0.52,Fast Moving,29.2215,41.6115,54.0015,4.3584745762711865,100.0,Medium Risk
1153,ME600654,53.0,0.79,1.14,1.44,32,0.52,Fast Moving,1.8809999999999998,2.671,3.461,4.3810126582278475,100.0,Medium Risk
1153,ME600680,2910.0,43.43,42.45,0.98,64,0.04,Fast Moving,70.0425,113.4725,156.9025,3.612767672116049,100.0,Low Risk
1153,ME600686,15.0,0.22,0.75,3.35,7,0.9,Slow Moving,1.2374999999999998,1.4574999999999998,1.6774999999999998,7.624999999999999,100.0,High Risk
1153,ME600687,2675.0,39.93,13.39,0.34,67,0.0,Fast Moving,22.0935,62.0235,101.95349999999999,2.5533057851239667,100.0,Low Risk
1153,ME600721,32.0,0.48,1.06,2.21,15,0.78,Slow Moving,1.7489999999999999,2.229,2.709,5.643750000000001,100.0,High Risk
1153,ME600722,32.0,0.48,0.97,2.03,18,0.73,Slow Moving,1.6004999999999998,2.0805,2.5604999999999998,5.334375,100.0,High Risk
1153,ME600724,9.0,0.13,0.45,3.38,7,0.9,Slow Moving,0.7424999999999999,0.8724999999999999,1.0025,7.711538461538461,100.0,High Risk
1153,ME600806,180.0,2.69,6.82,2.54,9,0.87,Slow Moving,11.253,13.943,16.633,6.183271375464684,100.0,High Risk
1153,ME600847,208.0,3.1,2.23,0.72,61,0.09,Fast Moving,3.6795,6.7795000000000005,9.8795,3.186935483870968,100.0,Low Risk
1153,ME600898,384.0,5.73,4.68,0.82,64,0.04,Fast Moving,7.7219999999999995,13.452,19.182000000000002,3.3476439790575916,100.0,Low Risk
1153,ME600910,2532.0,37.79,37.12,0.98,67,0.0,Fast Moving,61.24799999999999,99.03799999999998,136.82799999999997,3.620746229161153,100.0,Low Risk
1153,ME600996,108.0,1.61,1.72,1.07,42,0.37,Fast Moving,2.8379999999999996,4.4479999999999995,6.058,3.762732919254658,100.0,Medium Risk
1153,ME600999,50.0,0.75,1.43,1.91,25,0.63,Fast Moving,2.3594999999999997,3.1094999999999997,3.8594999999999997,5.146,100.0,Medium Risk
1153,ME601035,6032.0,90.03,89.06,0.99,64,0.04,Fast Moving,146.94899999999998,236.97899999999998,327.009,3.632222592469177,100.0,Low Risk
1153,ME601042,115.0,1.72,2.34,1.36,40,0.4,Fast Moving,3.8609999999999998,5.5809999999999995,7.300999999999999,4.244767441860465,100.0,Medium Risk
1153,ME601060,125.0,1.87,2.12,1.13,43,0.36,Fast Moving,3.4979999999999998,5.368,7.238,3.8705882352941177,100.0,Medium Risk
1153,ME601128,1660.0,24.78,22.94,0.93,51,0.24,Fast Moving,37.851,62.631,87.411,3.5274818401937047,100.0,Low Risk
1153,ME601156,22.0,0.33,0.74,2.26,15,0.78,Slow Moving,1.2209999999999999,1.551,1.881,5.7,100.0,High Risk
1153,ME601159,52.0,0.78,1.14,1.47,29,0.57,Fast Moving,1.8809999999999998,2.6609999999999996,3.441,4.411538461538461,100.0,Medium Risk
1153,ME601160,11.0,0.16,0.41,2.49,10,0.85,Slow Moving,0.6764999999999999,0.8364999999999999,0.9964999999999999,6.2281249999999995,100.0,High Risk
1153,ME601161,55.0,0.82,1.05,1.28,34,0.49,Fast Moving,1.7325,2.5524999999999998,3.3724999999999996,4.11280487804878,100.0,Medium Risk
1153,ME601189,137.0,2.04,2.07,1.01,50,0.25,Fast Moving,3.4154999999999998,5.4555,7.4955,3.674264705882353,100.0,Medium Risk
1153,ME601190,86.0,1.28,1.72,1.34,40,0.4,Fast Moving,2.8379999999999996,4.117999999999999,5.398,4.2171875,100.0,Medium Risk
1153,ME601206,21311.0,318.07,97.17,0.31,67,0.0,Fast Moving,160.3305,478.40049999999997,796.4704999999999,2.5040730027981257,100.0,Low Risk
1153,ME601277,0.0,0.0,0.0,0.0,0,1.0,Dead Stock,0.0,0.0,0.0,0.0,100.0,Dead Inventory
