Warehouse,Part_No,Total_Demand,Avg_Demand,Std_Demand,CV,Non_Zero_Months,Intermittency_Rate,Demand_Class,Demand_Percentage,Cumulative_Percentage,ABC_Class,XYZ_Class,ABC_XYZ,Forecast_Strategy
1155,2222722744,714.0,10.66,11.52,1.08,59,0.12,Fast Moving,0.0007540276148224,91.09123132934369,B,Z,BZ,ARIMA
1153,IA334002,714.0,10.66,13.66,1.28,66,0.01,Fast Moving,0.0007540276148224,91.09198535695847,B,Z,BZ,ARIMA
1155,IC384074,714.0,10.66,11.16,1.05,57,0.15,Fast Moving,0.0007540276148224,91.0927393845733,B,Z,BZ,ARIMA
1153,ID333699,714.0,10.66,5.56,0.52,67,0.0,Fast Moving,0.0007540276148224,91.09349341218812,B,Y,BY,ARIMA
1153,IA301224,714.0,10.66,6.53,0.61,64,0.04,Fast Moving,0.0007540276148224,91.09424743980294,B,Y,BY,ARIMA
1155,IE322269,714.0,10.66,11.18,1.05,60,0.1,Fast Moving,0.0007540276148224,91.09500146741776,B,Z,BZ,ARIMA
1152,IM301243,714.0,10.66,9.91,0.93,49,0.27,Fast Moving,0.0007540276148224,91.09575549503258,B,Y,BY,ARIMA
1152,IA803286,714.0,10.66,8.12,0.76,63,0.06,Fast Moving,0.0007540276148224,91.0965095226474,B,Y,BY,ARIMA
1152,ID304928,714.0,10.66,7.81,0.73,67,0.0,Fast Moving,0.0007540276148224,91.0972635502622,B,Y,BY,ARIMA
1152,IC329184,714.0,10.66,8.77,0.82,60,0.1,Fast Moving,0.0007540276148224,91.09801757787704,B,Y,BY,ARIMA
1153,IB003248,714.0,10.66,8.8,0.83,66,0.01,Fast Moving,0.0007540276148224,91.09877160549183,B,Y,BY,ARIMA
1152,IA236366,714.0,10.66,34.23,3.21,32,0.52,Fast Moving,0.0007540276148224,91.09952563310668,B,Z,BZ,ARIMA
1153,IA322518,714.0,10.66,9.01,0.85,60,0.1,Fast Moving,0.0007540276148224,91.10027966072148,B,Y,BY,ARIMA
1153,IA228033,714.0,10.66,10.86,1.02,65,0.03,Fast Moving,0.0007540276148224,91.1010336883363,B,Z,BZ,ARIMA
1110,IF001463,714.0,10.66,7.68,0.72,67,0.0,Fast Moving,0.0007540276148224,91.10178771595112,B,Y,BY,ARIMA
1110,ID330739,713.0,10.64,11.64,1.09,57,0.15,Fast Moving,0.0007529715537372,91.10254068750486,B,Z,BZ,ARIMA
1110,IC523830,713.0,10.64,17.3,1.63,38,0.43,Fast Moving,0.0007529715537372,91.1032936590586,B,Z,BZ,ARIMA
1110,ID359102,713.0,10.64,21.16,1.99,62,0.07,Fast Moving,0.0007529715537372,91.10404663061232,B,Z,BZ,ARIMA
1110,IE320177,713.0,10.64,7.91,0.74,67,0.0,Fast Moving,0.0007529715537372,91.10479960216608,B,Y,BY,ARIMA
1110,IC801067,713.0,10.64,10.94,1.03,51,0.24,Fast Moving,0.0007529715537372,91.1055525737198,B,Z,BZ,ARIMA
1155,ID304598,713.0,10.64,4.43,0.42,67,0.0,Fast Moving,0.0007529715537372,91.10630554527354,B,X,BX,Holt
1155,IC503147,713.0,10.64,7.21,0.68,60,0.1,Fast Moving,0.0007529715537372,91.10705851682728,B,Y,BY,ARIMA
1110,IA208969,712.0,10.63,11.92,1.12,53,0.21,Fast Moving,0.000751915492652,91.10781043231994,B,Z,BZ,ARIMA
1110,ID374637,712.0,10.63,14.47,1.36,39,0.42,Fast Moving,0.000751915492652,91.1085623478126,B,Z,BZ,ARIMA
1110,IF300849,712.0,10.63,20.94,1.97,20,0.7,Slow Moving,0.000751915492652,91.10931426330524,B,Z,BZ,ARIMA
1153,ID326339,712.0,10.63,5.41,0.51,67,0.0,Fast Moving,0.000751915492652,91.11006617879792,B,Y,BY,ARIMA
1153,ID310268,712.0,10.63,8.13,0.76,67,0.0,Fast Moving,0.000751915492652,91.11081809429056,B,Y,BY,ARIMA
1110,ME600687,712.0,10.63,10.4,0.98,65,0.03,Fast Moving,0.000751915492652,91.11157000978322,B,Y,BY,ARIMA
1110,IB001768,712.0,10.63,13.43,1.26,43,0.36,Fast Moving,0.000751915492652,91.11232192527588,B,Z,BZ,ARIMA
1110,IC371093,712.0,10.63,11.19,1.05,63,0.06,Fast Moving,0.000751915492652,91.11307384076854,B,Z,BZ,ARIMA
1153,IA306764,711.0,10.61,5.25,0.49,67,0.0,Fast Moving,0.0007508594315668,91.1138247002001,B,X,BX,Holt
1153,ID312620,711.0,10.61,10.55,0.99,65,0.03,Fast Moving,0.0007508594315668,91.11457555963166,B,Y,BY,ARIMA
1152,IF000790,711.0,10.61,13.66,1.29,61,0.09,Fast Moving,0.0007508594315668,91.11532641906322,B,Z,BZ,ARIMA
1153,IA203435,711.0,10.61,9.55,0.9,60,0.1,Fast Moving,0.0007508594315668,91.1160772784948,B,Y,BY,ARIMA
1110,ID210323,711.0,10.61,11.88,1.12,61,0.09,Fast Moving,0.0007508594315668,91.11682813792636,B,Z,BZ,ARIMA
1153,MB378312,711.0,10.61,7.73,0.73,67,0.0,Fast Moving,0.0007508594315668,91.11757899735792,B,Y,BY,ARIMA
1110,IC325370,711.0,10.61,10.84,1.02,67,0.0,Fast Moving,0.0007508594315668,91.11832985678949,B,Z,BZ,ARIMA
1152,ID200690,710.0,10.6,11.05,1.04,42,0.37,Fast Moving,0.0007498033704816,91.11907966015995,B,Z,BZ,ARIMA
1155,IE302454,710.0,10.6,7.25,0.68,66,0.01,Fast Moving,0.0007498033704816,91.11982946353044,B,Y,BY,ARIMA
1110,IC513357,710.0,10.6,15.85,1.5,39,0.42,Fast Moving,0.0007498033704816,91.12057926690092,B,Z,BZ,ARIMA
1155,IA306130,710.0,10.6,6.93,0.65,66,0.01,Fast Moving,0.0007498033704816,91.1213290702714,B,Y,BY,ARIMA
1110,ME011618,710.0,10.6,11.05,1.04,44,0.34,Fast Moving,0.0007498033704816,91.12207887364188,B,Z,BZ,ARIMA
1153,ME600455,710.0,10.6,15.15,1.43,37,0.45,Fast Moving,0.0007498033704816,91.12282867701236,B,Z,BZ,ARIMA
1153,ID323311,710.0,10.6,4.55,0.43,67,0.0,Fast Moving,0.0007498033704816,91.12357848038285,B,X,BX,Holt
1155,IF800332,710.0,10.6,28.75,2.71,25,0.63,Fast Moving,0.0007498033704816,91.12432828375331,B,Z,BZ,ARIMA
1153,IE302468,710.0,10.6,6.61,0.62,67,0.0,Fast Moving,0.0007498033704816,91.1250780871238,B,Y,BY,ARIMA
1153,ID315257,710.0,10.6,7.11,0.67,67,0.0,Fast Moving,0.0007498033704816,91.12582789049428,B,Y,BY,ARIMA
1110,IF800152,710.0,10.6,21.03,1.98,18,0.73,Slow Moving,0.0007498033704816,91.12657769386476,B,Z,BZ,ARIMA
1152,ID336828,709.0,10.58,13.73,1.3,40,0.4,Fast Moving,0.0007487473093964,91.12732644117418,B,Z,BZ,ARIMA
1110,MB175241,709.0,10.58,10.3,0.97,63,0.06,Fast Moving,0.0007487473093964,91.12807518848358,B,Y,BY,ARIMA
1152,IA204997,709.0,10.58,20.3,1.92,53,0.21,Fast Moving,0.0007487473093964,91.12882393579298,B,Z,BZ,ARIMA
1110,IE452245,709.0,10.58,11.96,1.13,45,0.33,Fast Moving,0.0007487473093964,91.12957268310238,B,Z,BZ,ARIMA
1155,IE321488,709.0,10.58,7.21,0.68,61,0.09,Fast Moving,0.0007487473093964,91.13032143041178,B,Y,BY,ARIMA
1110,ID372470,709.0,10.58,13.1,1.24,59,0.12,Fast Moving,0.0007487473093964,91.13107017772118,B,Z,BZ,ARIMA
1153,IA309185,709.0,10.58,4.56,0.43,67,0.0,Fast Moving,0.0007487473093964,91.1318189250306,B,X,BX,Holt
1153,IA203512,709.0,10.58,15.92,1.5,52,0.22,Fast Moving,0.0007487473093964,91.13256767234,B,Z,BZ,ARIMA
1110,2224619694,709.0,10.58,24.67,2.33,21,0.69,Slow Moving,0.0007487473093964,91.1333164196494,B,Z,BZ,ARIMA
1110,IA344388,709.0,10.58,8.63,0.82,67,0.0,Fast Moving,0.0007487473093964,91.1340651669588,B,Y,BY,ARIMA
1110,2224400913,709.0,10.58,22.54,2.13,32,0.52,Fast Moving,0.0007487473093964,91.1348139142682,B,Z,BZ,ARIMA
1155,IM300888,709.0,10.58,17.61,1.66,39,0.42,Fast Moving,0.0007487473093964,91.1355626615776,B,Z,BZ,ARIMA
1110,ID308522,709.0,10.58,10.44,0.99,66,0.01,Fast Moving,0.0007487473093964,91.136311408887,B,Y,BY,ARIMA
1155,ID371727,709.0,10.58,16.04,1.52,31,0.54,Fast Moving,0.0007487473093964,91.1370601561964,B,Z,BZ,ARIMA
1153,IE319364,708.0,10.57,4.83,0.46,67,0.0,Fast Moving,0.0007476912483112,91.1378078474447,B,X,BX,Holt
1152,ID354475,708.0,10.57,16.01,1.51,33,0.51,Fast Moving,0.0007476912483112,91.138555538693,B,Z,BZ,ARIMA
1155,IA207949,708.0,10.57,33.05,3.13,38,0.43,Fast Moving,0.0007476912483112,91.13930322994132,B,Z,BZ,ARIMA
1152,IC401784,708.0,10.57,10.66,1.01,61,0.09,Fast Moving,0.0007476912483112,91.14005092118964,B,Z,BZ,ARIMA
1153,IA306653,708.0,10.57,6.09,0.58,67,0.0,Fast Moving,0.0007476912483112,91.14079861243792,B,Y,BY,ARIMA
1153,ID300431,708.0,10.57,5.16,0.49,66,0.01,Fast Moving,0.0007476912483112,91.14154630368624,B,X,BX,Holt
1152,ID311881,708.0,10.57,11.39,1.08,56,0.16,Fast Moving,0.0007476912483112,91.14229399493456,B,Z,BZ,ARIMA
1110,ID336858,708.0,10.57,14.65,1.39,43,0.36,Fast Moving,0.0007476912483112,91.14304168618284,B,Z,BZ,ARIMA
1110,ID302091,708.0,10.57,8.88,0.84,64,0.04,Fast Moving,0.0007476912483112,91.14378937743116,B,Y,BY,ARIMA
1153,MB000080,708.0,10.57,6.61,0.63,67,0.0,Fast Moving,0.0007476912483112,91.14453706867948,B,Y,BY,ARIMA
1152,MS660160,708.0,10.57,35.41,3.35,26,0.61,Fast Moving,0.0007476912483112,91.14528475992778,B,Z,BZ,ARIMA
1152,ID348306,708.0,10.57,17.43,1.65,47,0.3,Fast Moving,0.0007476912483112,91.14603245117608,B,Z,BZ,ARIMA
1155,ID332253,708.0,10.57,6.18,0.59,67,0.0,Fast Moving,0.0007476912483112,91.1467801424244,B,Y,BY,ARIMA
1110,IA334145,707.0,10.55,23.4,2.22,35,0.48,Fast Moving,0.0007466351872261,91.14752677761162,B,Z,BZ,ARIMA
1110,ID320871,707.0,10.55,11.13,1.05,63,0.06,Fast Moving,0.0007466351872261,91.14827341279884,B,Z,BZ,ARIMA
1155,IA349514,707.0,10.55,8.02,0.76,63,0.06,Fast Moving,0.0007466351872261,91.14902004798608,B,Y,BY,ARIMA
1110,ID351965,707.0,10.55,12.79,1.21,52,0.22,Fast Moving,0.0007466351872261,91.1497666831733,B,Z,BZ,ARIMA
1155,ID200374,707.0,10.55,11.68,1.11,50,0.25,Fast Moving,0.0007466351872261,91.15051331836052,B,Z,BZ,ARIMA
1153,IM301151,707.0,10.55,9.49,0.9,54,0.19,Fast Moving,0.0007466351872261,91.15125995354776,B,Y,BY,ARIMA
1155,IB001208,707.0,10.55,17.99,1.7,38,0.43,Fast Moving,0.0007466351872261,91.15200658873498,B,Z,BZ,ARIMA
1153,ID318509,707.0,10.55,5.37,0.51,67,0.0,Fast Moving,0.0007466351872261,91.1527532239222,B,Y,BY,ARIMA
1153,ID800132,707.0,10.55,10.77,1.02,57,0.15,Fast Moving,0.0007466351872261,91.15349985910944,B,Z,BZ,ARIMA
1110,IA301549,707.0,10.55,6.73,0.64,61,0.09,Fast Moving,0.0007466351872261,91.15424649429666,B,Y,BY,ARIMA
1153,ID000737,706.0,10.54,11.64,1.1,52,0.22,Fast Moving,0.0007455791261409,91.1549920734228,B,Z,BZ,ARIMA
1155,ID372088,706.0,10.54,8.17,0.78,63,0.06,Fast Moving,0.0007455791261409,91.15573765254896,B,Y,BY,ARIMA
1152,ID201330,706.0,10.54,6.24,0.59,67,0.0,Fast Moving,0.0007455791261409,91.1564832316751,B,Y,BY,ARIMA
1153,IA204940,706.0,10.54,19.14,1.82,27,0.6,Fast Moving,0.0007455791261409,91.15722881080124,B,Z,BZ,ARIMA
1155,ID376055,706.0,10.54,9.04,0.86,62,0.07,Fast Moving,0.0007455791261409,91.1579743899274,B,Y,BY,ARIMA
1155,IE322214,706.0,10.54,7.12,0.68,66,0.01,Fast Moving,0.0007455791261409,91.15871996905354,B,Y,BY,ARIMA
1110,IA306836,706.0,10.54,11.27,1.07,67,0.0,Fast Moving,0.0007455791261409,91.15946554817968,B,Z,BZ,ARIMA
1153,2221843299,706.0,10.54,7.7,0.73,61,0.09,Fast Moving,0.0007455791261409,91.16021112730584,B,Y,BY,ARIMA
1155,IA343088,706.0,10.54,5.7,0.54,67,0.0,Fast Moving,0.0007455791261409,91.16095670643196,B,Y,BY,ARIMA
1155,IA801873,706.0,10.54,12.83,1.22,46,0.31,Fast Moving,0.0007455791261409,91.16170228555812,B,Z,BZ,ARIMA
1110,IA341618,706.0,10.54,8.18,0.78,67,0.0,Fast Moving,0.0007455791261409,91.16244786468428,B,Y,BY,ARIMA
1152,ID200660,705.0,10.52,9.55,0.91,66,0.01,Fast Moving,0.0007445230650557,91.16319238774932,B,Y,BY,ARIMA
1110,IE332143,705.0,10.52,19.71,1.87,61,0.09,Fast Moving,0.0007445230650557,91.16393691081436,B,Z,BZ,ARIMA
1155,IA204968,705.0,10.52,16.42,1.56,35,0.48,Fast Moving,0.0007445230650557,91.16468143387942,B,Z,BZ,ARIMA
1153,4441648281,705.0,10.52,8.43,0.8,54,0.19,Fast Moving,0.0007445230650557,91.16542595694447,B,Y,BY,ARIMA
1153,IA342560,705.0,10.52,7.21,0.68,64,0.04,Fast Moving,0.0007445230650557,91.16617048000953,B,Y,BY,ARIMA
1152,ME600680,705.0,10.52,26.82,2.55,35,0.48,Fast Moving,0.0007445230650557,91.16691500307458,B,Z,BZ,ARIMA
1110,IE800525,705.0,10.52,7.92,0.75,64,0.04,Fast Moving,0.0007445230650557,91.16765952613964,B,Y,BY,ARIMA
1110,ID335523,705.0,10.52,8.45,0.8,54,0.19,Fast Moving,0.0007445230650557,91.16840404920468,B,Y,BY,ARIMA
1152,MS603091,705.0,10.52,11.75,1.12,58,0.13,Fast Moving,0.0007445230650557,91.16914857226972,B,Z,BZ,ARIMA
1155,IA300336,705.0,10.52,7.63,0.72,66,0.01,Fast Moving,0.0007445230650557,91.1698930953348,B,Y,BY,ARIMA
1152,IA329487,704.0,10.51,19.7,1.87,34,0.49,Fast Moving,0.0007434670039705,91.17063656233876,B,Z,BZ,ARIMA
1153,IA306208,704.0,10.51,8.05,0.77,66,0.01,Fast Moving,0.0007434670039705,91.17138002934271,B,Y,BY,ARIMA
1155,ID321857,704.0,10.51,20.54,1.96,55,0.18,Fast Moving,0.0007434670039705,91.1721234963467,B,Z,BZ,ARIMA
1152,IC307750,704.0,10.51,7.79,0.74,67,0.0,Fast Moving,0.0007434670039705,91.17286696335069,B,Y,BY,ARIMA
1153,IF000414,704.0,10.51,11.52,1.1,48,0.28,Fast Moving,0.0007434670039705,91.17361043035464,B,Z,BZ,ARIMA
1155,ID634675,704.0,10.51,38.17,3.63,5,0.93,Intermittent,0.0007434670039705,91.1743538973586,B,Z,BZ,ARIMA
1155,IA335537,704.0,10.51,10.71,1.02,61,0.09,Fast Moving,0.0007434670039705,91.1750973643626,B,Z,BZ,ARIMA
1110,MB392807,704.0,10.51,8.28,0.79,63,0.06,Fast Moving,0.0007434670039705,91.17584083136656,B,Y,BY,ARIMA
1153,ID308263,704.0,10.51,7.66,0.73,65,0.03,Fast Moving,0.0007434670039705,91.17658429837051,B,Y,BY,ARIMA
1110,IA000608,704.0,10.51,10.81,1.03,57,0.15,Fast Moving,0.0007434670039705,91.1773277653745,B,Z,BZ,ARIMA
1155,ID369733,704.0,10.51,10.12,0.96,54,0.19,Fast Moving,0.0007434670039705,91.17807123237849,B,Y,BY,ARIMA
1153,IC321166,704.0,10.51,4.7,0.45,67,0.0,Fast Moving,0.0007434670039705,91.17881469938244,B,X,BX,Holt
1155,IC307742,704.0,10.51,5.94,0.56,66,0.01,Fast Moving,0.0007434670039705,91.1795581663864,B,Y,BY,ARIMA
1155,2223573146,703.0,10.49,14.26,1.36,40,0.4,Fast Moving,0.0007424109428853,91.1803005773293,B,Z,BZ,ARIMA
1153,IA202418,703.0,10.49,10.43,0.99,60,0.1,Fast Moving,0.0007424109428853,91.1810429882722,B,Y,BY,ARIMA
1155,ID318536,703.0,10.49,6.67,0.64,67,0.0,Fast Moving,0.0007424109428853,91.18178539921507,B,Y,BY,ARIMA
1153,ID801650,703.0,10.49,4.41,0.42,67,0.0,Fast Moving,0.0007424109428853,91.18252781015798,B,X,BX,Holt
1155,IC504219,703.0,10.49,10.8,1.03,39,0.42,Fast Moving,0.0007424109428853,91.18327022110088,B,Z,BZ,ARIMA
1153,IA353727,703.0,10.49,8.81,0.84,61,0.09,Fast Moving,0.0007424109428853,91.18401263204376,B,Y,BY,ARIMA
1152,IE302645,703.0,10.49,16.84,1.6,55,0.18,Fast Moving,0.0007424109428853,91.18475504298664,B,Z,BZ,ARIMA
1155,ID316786,703.0,10.49,8.05,0.77,66,0.01,Fast Moving,0.0007424109428853,91.18549745392954,B,Y,BY,ARIMA
1153,ID400006,703.0,10.49,5.73,0.55,67,0.0,Fast Moving,0.0007424109428853,91.18623986487243,B,Y,BY,ARIMA
1110,IA353535,703.0,10.49,23.74,2.26,22,0.67,Slow Moving,0.0007424109428853,91.18698227581532,B,Z,BZ,ARIMA
1153,MB295317,703.0,10.49,5.33,0.51,67,0.0,Fast Moving,0.0007424109428853,91.18772468675822,B,Y,BY,ARIMA
1153,IM301218,703.0,10.49,10.01,0.95,52,0.22,Fast Moving,0.0007424109428853,91.1884670977011,B,Y,BY,ARIMA
1153,ID000740,703.0,10.49,18.3,1.74,54,0.19,Fast Moving,0.0007424109428853,91.189209508644,B,Z,BZ,ARIMA
1152,IM300438,703.0,10.49,31.22,2.98,28,0.58,Fast Moving,0.0007424109428853,91.18995191958687,B,Z,BZ,ARIMA
1153,ID369112,702.0,10.48,14.98,1.43,58,0.13,Fast Moving,0.0007413548818001,91.19069327446869,B,Z,BZ,ARIMA
1110,ID351524,702.0,10.48,14.13,1.35,38,0.43,Fast Moving,0.0007413548818001,91.19143462935048,B,Z,BZ,ARIMA
1110,IC801226,702.0,10.48,19.45,1.86,22,0.67,Slow Moving,0.0007413548818001,91.19217598423228,B,Z,BZ,ARIMA
1110,ID308263,702.0,10.48,9.25,0.88,63,0.06,Fast Moving,0.0007413548818001,91.19291733911408,B,Y,BY,ARIMA
1153,MB395141,701.0,10.46,5.58,0.53,67,0.0,Fast Moving,0.0007402988207149,91.1936576379348,B,Y,BY,ARIMA
1110,MF472404,701.0,10.46,14.29,1.37,35,0.48,Fast Moving,0.0007402988207149,91.19439793675552,B,Z,BZ,ARIMA
1153,IB001063,701.0,10.46,8.71,0.83,61,0.09,Fast Moving,0.0007402988207149,91.19513823557622,B,Y,BY,ARIMA
1155,ID329122,701.0,10.46,10.88,1.04,55,0.18,Fast Moving,0.0007402988207149,91.19587853439694,B,Z,BZ,ARIMA
1153,ID336232,701.0,10.46,7.32,0.7,67,0.0,Fast Moving,0.0007402988207149,91.19661883321766,B,Y,BY,ARIMA
1152,IC802607,701.0,10.46,11.12,1.06,58,0.13,Fast Moving,0.0007402988207149,91.19735913203836,B,Z,BZ,ARIMA
1155,IA344342,700.0,10.45,6.54,0.63,66,0.01,Fast Moving,0.0007392427596298,91.198098374798,B,Y,BY,ARIMA
1155,IA306036,700.0,10.45,7.38,0.71,65,0.03,Fast Moving,0.0007392427596298,91.19883761755764,B,Y,BY,ARIMA
1110,IM300697,700.0,10.45,9.74,0.93,56,0.16,Fast Moving,0.0007392427596298,91.19957686031728,B,Y,BY,ARIMA
1155,ID348613,700.0,10.45,8.66,0.83,61,0.09,Fast Moving,0.0007392427596298,91.20031610307691,B,Y,BY,ARIMA
1155,MF200075,700.0,10.45,17.74,1.7,21,0.69,Slow Moving,0.0007392427596298,91.20105534583656,B,Z,BZ,ARIMA
1155,2200964106,700.0,10.45,26.68,2.55,11,0.84,Slow Moving,0.0007392427596298,91.2017945885962,B,Z,BZ,ARIMA
1153,IA345949,700.0,10.45,10.0,0.96,58,0.13,Fast Moving,0.0007392427596298,91.20253383135582,B,Y,BY,ARIMA
1110,IC523834,700.0,10.45,17.01,1.63,36,0.46,Fast Moving,0.0007392427596298,91.20327307411546,B,Z,BZ,ARIMA
1152,IF300966,700.0,10.45,14.24,1.36,40,0.4,Fast Moving,0.0007392427596298,91.2040123168751,B,Z,BZ,ARIMA
1155,ID343798,700.0,10.45,6.44,0.62,66,0.01,Fast Moving,0.0007392427596298,91.20475155963472,B,Y,BY,ARIMA
1153,ID206382,700.0,10.45,5.08,0.49,67,0.0,Fast Moving,0.0007392427596298,91.20549080239437,B,X,BX,Holt
1153,ID311433,700.0,10.45,6.18,0.59,67,0.0,Fast Moving,0.0007392427596298,91.206230045154,B,Y,BY,ARIMA
1153,MB320170,700.0,10.45,25.12,2.4,19,0.72,Slow Moving,0.0007392427596298,91.20696928791364,B,Z,BZ,ARIMA
1155,IF000350,700.0,10.45,12.76,1.22,49,0.27,Fast Moving,0.0007392427596298,91.20770853067329,B,Z,BZ,ARIMA
1155,IA333935,700.0,10.45,8.44,0.81,65,0.03,Fast Moving,0.0007392427596298,91.20844777343292,B,Y,BY,ARIMA
1155,IE302627,699.0,10.43,14.06,1.35,65,0.03,Fast Moving,0.0007381866985446,91.20918596013144,B,Z,BZ,ARIMA
1155,IC801024,699.0,10.43,17.24,1.65,37,0.45,Fast Moving,0.0007381866985446,91.20992414683,B,Z,BZ,ARIMA
1155,IA323279,699.0,10.43,9.05,0.87,65,0.03,Fast Moving,0.0007381866985446,91.21066233352852,B,Y,BY,ARIMA
1155,IA341820,699.0,10.43,11.42,1.09,52,0.22,Fast Moving,0.0007381866985446,91.21140052022707,B,Z,BZ,ARIMA
1110,IA340623,699.0,10.43,13.87,1.33,43,0.36,Fast Moving,0.0007381866985446,91.2121387069256,B,Z,BZ,ARIMA
1153,IC306249,699.0,10.43,7.78,0.75,66,0.01,Fast Moving,0.0007381866985446,91.21287689362416,B,Y,BY,ARIMA
1110,ID326390,699.0,10.43,8.58,0.82,65,0.03,Fast Moving,0.0007381866985446,91.2136150803227,B,Y,BY,ARIMA
1155,IC419929,699.0,10.43,9.82,0.94,56,0.16,Fast Moving,0.0007381866985446,91.21435326702124,B,Y,BY,ARIMA
1153,IF000421,698.0,10.42,16.19,1.55,47,0.3,Fast Moving,0.0007371306374594,91.2150903976587,B,Z,BZ,ARIMA
1110,IE452378,698.0,10.42,12.06,1.16,43,0.36,Fast Moving,0.0007371306374594,91.21582752829616,B,Z,BZ,ARIMA
1152,IA309140,698.0,10.42,8.07,0.77,66,0.01,Fast Moving,0.0007371306374594,91.21656465893362,B,Y,BY,ARIMA
1153,IC319030,698.0,10.42,14.35,1.38,61,0.09,Fast Moving,0.0007371306374594,91.21730178957108,B,Z,BZ,ARIMA
1110,IM301426,698.0,10.42,20.64,1.98,20,0.7,Slow Moving,0.0007371306374594,91.21803892020854,B,Z,BZ,ARIMA
1153,IA306091,698.0,10.42,4.55,0.44,67,0.0,Fast Moving,0.0007371306374594,91.218776050846,B,X,BX,Holt
1152,IE303030,698.0,10.42,10.29,0.99,57,0.15,Fast Moving,0.0007371306374594,91.21951318148346,B,Y,BY,ARIMA
1110,ID319550,698.0,10.42,11.47,1.1,57,0.15,Fast Moving,0.0007371306374594,91.22025031212092,B,Z,BZ,ARIMA
1153,IC307808,698.0,10.42,6.05,0.58,65,0.03,Fast Moving,0.0007371306374594,91.2209874427584,B,Y,BY,ARIMA
1153,IA343242,698.0,10.42,9.55,0.92,64,0.04,Fast Moving,0.0007371306374594,91.22172457339585,B,Y,BY,ARIMA
1155,IA309547,698.0,10.42,7.67,0.74,63,0.06,Fast Moving,0.0007371306374594,91.22246170403332,B,Y,BY,ARIMA
1152,ID305277,698.0,10.42,25.88,2.48,32,0.52,Fast Moving,0.0007371306374594,91.22319883467075,B,Z,BZ,ARIMA
1110,ME013263,697.0,10.4,15.88,1.53,45,0.33,Fast Moving,0.0007360745763742,91.22393490924716,B,Z,BZ,ARIMA
1110,IA301713,697.0,10.4,5.11,0.49,67,0.0,Fast Moving,0.0007360745763742,91.22467098382351,B,X,BX,Holt
1155,IE312061,697.0,10.4,16.38,1.57,40,0.4,Fast Moving,0.0007360745763742,91.22540705839992,B,Z,BZ,ARIMA
1153,ID301318,697.0,10.4,11.07,1.06,67,0.0,Fast Moving,0.0007360745763742,91.22614313297628,B,Z,BZ,ARIMA
1152,IA307900,697.0,10.4,14.39,1.38,50,0.25,Fast Moving,0.0007360745763742,91.22687920755268,B,Z,BZ,ARIMA
1155,IA341617,697.0,10.4,4.72,0.45,67,0.0,Fast Moving,0.0007360745763742,91.22761528212904,B,X,BX,Holt
1153,ID338607,697.0,10.4,9.81,0.94,62,0.07,Fast Moving,0.0007360745763742,91.22835135670545,B,Y,BY,ARIMA
1152,IA222179,697.0,10.4,14.47,1.39,34,0.49,Fast Moving,0.0007360745763742,91.2290874312818,B,Z,BZ,ARIMA
1152,ID202556,697.0,10.4,9.88,0.95,64,0.04,Fast Moving,0.0007360745763742,91.2298235058582,B,Y,BY,ARIMA
1155,IE450822,697.0,10.4,20.07,1.93,28,0.58,Fast Moving,0.0007360745763742,91.23055958043456,B,Z,BZ,ARIMA
1110,ID311343,697.0,10.4,15.61,1.5,37,0.45,Fast Moving,0.0007360745763742,91.23129565501095,B,Z,BZ,ARIMA
1153,IA306256PR,697.0,10.4,4.62,0.44,67,0.0,Fast Moving,0.0007360745763742,91.23203172958732,B,X,BX,Holt
1110,ID338095,697.0,10.4,13.59,1.31,65,0.03,Fast Moving,0.0007360745763742,91.23276780416371,B,Z,BZ,ARIMA
1155,ID381183,697.0,10.4,8.45,0.81,57,0.15,Fast Moving,0.0007360745763742,91.2335038787401,B,Y,BY,ARIMA
1153,ID300955,697.0,10.4,5.44,0.52,66,0.01,Fast Moving,0.0007360745763742,91.23423995331648,B,Y,BY,ARIMA
1153,IE314071,697.0,10.4,5.51,0.53,66,0.01,Fast Moving,0.0007360745763742,91.23497602789286,B,Y,BY,ARIMA
1110,MS602035,696.0,10.39,10.03,0.97,57,0.15,Fast Moving,0.000735018515289,91.23571104640814,B,Y,BY,ARIMA
1152,IA205287,696.0,10.39,14.46,1.39,39,0.42,Fast Moving,0.000735018515289,91.23644606492344,B,Z,BZ,ARIMA
1110,ID334237,696.0,10.39,11.08,1.07,64,0.04,Fast Moving,0.000735018515289,91.23718108343871,B,Z,BZ,ARIMA
1110,CK100087,696.0,10.39,30.23,2.91,16,0.76,Slow Moving,0.000735018515289,91.237916101954,B,Z,BZ,ARIMA
1155,IA450176,696.0,10.39,8.55,0.82,50,0.25,Fast Moving,0.000735018515289,91.23865112046929,B,Y,BY,ARIMA
1155,ID312383,696.0,10.39,22.63,2.18,40,0.4,Fast Moving,0.000735018515289,91.23938613898456,B,Z,BZ,ARIMA
1155,IA327562PR,696.0,10.39,6.04,0.58,66,0.01,Fast Moving,0.000735018515289,91.24012115749986,B,Y,BY,ARIMA
1155,2222033416,696.0,10.39,9.92,0.95,60,0.1,Fast Moving,0.000735018515289,91.24085617601514,B,Y,BY,ARIMA
1110,IA339616,695.0,10.37,8.58,0.83,65,0.03,Fast Moving,0.0007339624542038,91.24159013846936,B,Y,BY,ARIMA
