Warehouse,Part_No,Total_Demand,Avg_Demand,Std_Demand,CV,Non_Zero_Months,Intermittency_Rate,Demand_Class
1152,IA205364,7.0,0.1,0.55,5.26,3,0.96,Intermittent
1152,IA205365,13.0,0.19,0.76,3.91,6,0.91,Slow Moving
1152,IA205366,620.0,9.25,20.61,2.23,17,0.75,Slow Moving
1152,IA205387,29.0,0.43,1.11,2.56,11,0.84,Slow Moving
1152,IA205422,30.0,0.45,2.29,5.11,4,0.94,Intermittent
1152,IA205428,2.0,0.03,0.17,5.7,2,0.97,Intermittent
1152,IA205437,29.0,0.43,1.04,2.4,13,0.81,Slow Moving
1152,IA205444,4420.0,65.97,77.54,1.18,63,0.06,Fast Moving
1152,IA205446,5380.0,80.3,113.9,1.42,55,0.18,Fast Moving
1152,IA205455,5397.0,80.55,45.94,0.57,67,0.0,Fast Moving
1152,IA205465,1879.0,28.04,23.99,0.86,60,0.1,Fast Moving
1152,IA205481,1501.0,22.4,21.55,0.96,67,0.0,Fast Moving
1152,IA205513,0.0,0.0,0.0,0.0,0,1.0,Dead Stock
1152,IA205533,225.0,3.36,5.42,1.61,20,0.7,Slow Moving
1152,IA205534,590.0,8.81,14.71,1.67,23,0.66,Slow Moving
1152,IA205535,241.0,3.6,5.11,1.42,31,0.54,Fast Moving
1152,IA205543,0.0,0.0,0.0,0.0,0,1.0,Dead Stock
1152,IA205544,0.0,0.0,0.0,0.0,0,1.0,Dead Stock
1152,IA205545,5.0,0.07,0.36,4.81,3,0.96,Intermittent
1152,IA205546,0.0,0.0,0.0,0.0,0,1.0,Dead Stock
1152,IA205562,96.0,1.43,2.51,1.75,32,0.52,Fast Moving
1152,IA205571,2.0,0.03,0.24,8.12,1,0.99,Intermittent
1152,IA205575,505.0,7.54,13.0,1.72,24,0.64,Fast Moving
1152,IA205655,534.0,7.97,20.2,2.53,37,0.45,Fast Moving
1152,IA205661,46.0,0.69,1.4,2.03,24,0.64,Fast Moving
1152,IA205662,100.0,1.49,2.15,1.44,40,0.4,Fast Moving
1152,IA205663,827.0,12.34,10.8,0.87,61,0.09,Fast Moving
1152,IA205664,1699.0,25.36,40.23,1.59,56,0.16,Fast Moving
1152,IA205669,83.0,1.24,3.75,3.02,12,0.82,Slow Moving
1152,IA205681,3398.0,50.72,53.67,1.06,64,0.04,Fast Moving
1152,IA205696,7.0,0.1,0.43,4.1,5,0.93,Intermittent
1152,IA205698,332.0,4.96,14.64,2.95,31,0.54,Fast Moving
1152,IA205699,372.0,5.55,16.81,3.03,35,0.48,Fast Moving
1152,IA205707,5.0,0.07,0.31,4.21,4,0.94,Intermittent
1152,IA205718,1.0,0.01,0.12,8.12,1,0.99,Intermittent
1152,IA205749,300.0,4.48,4.5,1.0,53,0.21,Fast Moving
1152,IA205774,13.0,0.19,0.72,3.7,5,0.93,Intermittent
1152,IA205779,4.0,0.06,0.38,6.39,2,0.97,Intermittent
1152,IA205780,4.0,0.06,0.38,6.39,2,0.97,Intermittent
1152,IA205811,11.0,0.16,0.48,2.9,9,0.87,Slow Moving
1152,IA205830,40.0,0.6,2.29,3.83,14,0.79,Slow Moving
1152,IA205866,6336.0,94.57,118.57,1.25,67,0.0,Fast Moving
1152,IA205876,7.0,0.1,0.39,3.75,5,0.93,Intermittent
1152,IA205879,0.0,0.0,0.0,0.0,0,1.0,Dead Stock
1152,IA205881,1.0,0.01,0.12,8.12,1,0.99,Intermittent
1152,IA205884,648.0,9.67,17.25,1.78,59,0.12,Fast Moving
1152,IA205884GB,5.0,0.07,0.26,3.52,5,0.93,Intermittent
1152,IA205885,645.0,9.63,14.93,1.55,59,0.12,Fast Moving
1152,IA205885GB,4.0,0.06,0.29,4.91,3,0.96,Intermittent
